Date,Interest Rate,Manufacturing,Mining,Interest Rate MoM Change,Manufacturing MoM Change,Mining MoM Change
2009-09-01,6.9392,-12.499999999999995,92.4280707474122,-3.1054512957998215,-24.297752808988804,-1.2539184952977789
2009-10-01,6.945185185185187,-9.85221674876848,95.9491401092184,0.08625180402910271,-21.182266009852125,3.8095238095238404
2009-11-01,7.0108000000000015,-6.389452332657187,95.7535251446736,0.944752559726969,-35.14705882352961,-0.20387359836903096
2009-12-01,7.071249999999999,2.8953229398663707,95.7535251446736,0.8622411137102493,-145.3141018842579,0.0
2010-01-01,7.108,4.37219730941703,100.350476811476,0.5197100936892518,51.00896860986506,4.800817160367599
2010-02-01,7.075833333333333,1.3483146067415774,99.2745945064798,-0.45254173700994826,-69.1616248919618,-1.0721247563351466
2010-03-01,6.9523076923076905,4.831460674157303,101.621974081017,-1.7457398331264917,258.3333333333321,2.3645320197041686
2010-04-01,6.586956521739129,7.577497129735949,96.1447550737631,-5.255106458720182,56.83656849918592,-5.3897978825792725
2010-05-01,6.5828,7.3280721533258335,89.5916537615128,-0.06310231023100021,-3.2916538553516728,-6.815869786368167
2010-06-01,6.5416,9.644087256027575,97.4162523433042,-0.6258734884851402,31.6046984014837,8.733624454148337
2010-07-01,6.477777777777778,8.108108108108096,99.2745945064798,-0.97563626975391,-15.926640926641223,1.9076305220884882
2010-08-01,6.4156,3.8888888888888813,101.71978156329,-0.9598627787307024,-52.03703703703706,2.4630541871924816
2010-09-01,6.0824,1.7582417582417476,102.208818974652,-5.193590622856792,-54.788069073783554,0.48076923076927347
2010-10-01,5.973076923076923,4.043715846994544,100.252669329204,-1.797367435931152,129.98633879781605,-1.9138755980862454
2010-11-01,5.646153846153848,1.3001083423618556,102.991278832831,-5.473277527366349,-67.84867207402445,2.7317073170731287
2010-12-01,5.58625,1.4069264069264076,102.893471350558,-1.0609673024523536,8.216089466090182,-0.09496676163401885
2011-01-01,5.542307692307693,2.792696025778746,100.546091776021,-0.7866154878909182,98.49624060150464,-2.28136882129234
2011-02-01,5.5325,6.984478935698446,101.915396527834,-0.17696044413603174,150.09807265904698,1.36186770427964
2011-03-01,5.498461538461537,5.573419078242232,101.621974081017,-0.6152455768361875,-20.202793514690566,-0.2879078694815962
2011-04-01,5.464347826086955,1.7075773745997762,107.294808052816,-0.6204228607576523,-69.36212133650787,5.582290664100253
2011-05-01,5.451249999999999,-0.10504201680674248,97.2206373787595,-0.23969605346912948,-106.15152310924489,-9.389243391066483
2011-06-01,5.4648,1.1518324607329686,96.9272149319423,0.24856684246734595,-1196.5445026175794,-0.3018108651911655
2011-07-01,5.487692307692308,-3.9583333333333273,93.5039530524085,0.4189047667308543,-443.6553030303072,-3.531786074672061
2011-08-01,5.49,4.598930481283421,96.8294074496699,0.0420521446593769,-216.18350689558133,3.556485355648542
2011-09-01,5.49,6.695464362850974,99.8614394001141,0.0,45.58742277362005,3.131313131313118
2011-10-01,5.49,2.83613445378151,89.7872687260575,0.0,-57.640959609650366,-10.088148873653303
2011-11-01,5.49,4.1711229946524195,98.589942130573,0.0,47.07070707070766,9.803921568627505
2011-12-01,5.451666666666667,2.7748132337246423,101.621974081017,-0.6982392228293777,-33.47563144788378,3.0753968253966146
2012-01-01,5.47,1.1494252873563178,97.5140598255766,0.33628859675938205,-58.576480990274085,-4.042348411934427
2012-02-01,5.5036000000000005,4.2487046632124414,93.7973754992257,0.6142595978062326,269.6373056994837,-3.8114343029086672
2012-03-01,5.543846153846153,-2.030456852791877,96.3403700383079,0.7312696025538301,-147.7900210474185,2.7111574556829554
2012-04-01,5.565,3.1479538300104917,96.7315999673975,0.38157347023728416,-255.03672612801677,0.4060913705584035
2012-05-01,5.563076923076922,3.8906414300736163,99.8614394001141,-0.03455663833025202,23.59270942867193,3.2355915065722884
2012-06-01,5.578461538461538,1.2422360248447246,101.915396527834,0.27654867256639015,-68.07117676682891,2.056807051909537
2012-07-01,5.373076923076924,6.3991323210412165,100.057054364659,-3.6817429674572244,415.1301518438162,-1.8234165067173902
2012-08-01,5.053461538461538,1.4314928425357958,98.589942130573,-5.948460987831094,-77.62989151155926,-1.4662756598241455
2012-09-01,4.940416666666667,0.8097165991902786,93.7973754992257,-2.236978968465375,-43.43551185656516,-4.861111111111116
2012-10-01,4.93925925925926,0.4085801838610689,81.2780177683593,-0.023427323756231022,-49.540347293157694,-13.347236704900912
2012-11-01,4.930384615384615,2.772073921971227,94.1886054283152,-0.17967560334088972,578.4650924024808,15.8844765342959
2012-12-01,4.985652173913044,3.946002076843192,92.4280707474122,1.1209583600430229,42.34837121649275,-1.8691588785045732
2013-01-01,5.056153846153847,2.1694214876033135,104.360583584644,1.414091271944251,-45.02229230100014,12.910052910052627
2013-02-01,5.04,-2.584493041749515,100.252669329204,-0.31948881789137795,-219.13282211492958,-3.9362699156508585
2013-03-01,5.045416666666667,4.041450777202063,96.1447550737631,0.10747354497355754,-256.37305699481755,-4.097560975610104
2013-04-01,5.117826086956521,1.8311291963377363,94.6776428396772,1.4351524378202196,-54.691290398309754,-1.5259409969480942
2013-05-01,5.034230769230769,1.7206477732793728,98.8833645773902,-1.6334145847356263,-6.0335132703539855,4.442148760330644
2013-06-01,5.12125,2.453987730061346,97.5140598255766,1.728550691420283,42.61999278238713,-1.3847675568744666
2013-07-01,5.123333333333334,3.873598369011229,101.132936669655,0.04068017248395339,57.8491335372078,3.711133400200417
2013-08-01,5.0916,1.20967741935482,100.057054364659,-0.6193884189980681,-68.77122241086649,-1.0638297872337166
2013-09-01,5.05875,-3.6144578313253017,94.0907979460429,-0.6451802969596909,-398.7951807228962,-5.962854349951197
2013-10-01,5.037407407407408,1.525940996948123,99.7636319178417,-0.4218945904144622,-142.21770091556473,6.029106029106002
2013-11-01,5.0746153846153845,0.8991008991009022,99.1767870242074,0.7386334715207443,-41.07892107892107,-0.5882352941175895
2013-12-01,5.138260869565218,1.6983016983017192,101.230744151928,1.2541932762586638,88.88888888889058,2.071005917160096
2014-01-01,5.226,2.7300303336703604,106.805770641454,1.7075647317650988,60.75060964729395,5.507246376811148
2014-02-01,5.562083333333334,2.448979591836732,96.5359850028527,6.430986095165214,-10.294784580498506,-9.615384615384581
2014-03-01,5.7264,-0.7968127490039794,91.2543809601434,2.9542287811821,-132.5365205843292,-5.47112462006083
2014-04-01,5.732272727272727,2.2977022977023203,97.611867307849,0.10255531001550633,-388.36163836164286,6.9667738478027985
2014-05-01,5.7352,-1.6915422885572342,94.1886054283152,0.05106652922051147,-173.61886221068588,-3.5070140280561324
2014-06-01,5.792916666666668,0.0,92.9171081587741,1.0063583949412092,-100.0,-1.3499480789200269
2014-07-01,6.030000000000001,-7.163886162904827,95.5579101801288,4.092641875854142,-inf,2.842105263157979
2014-08-01,6.0055999999999985,-0.1992031872509893,92.3302632651398,-0.40464344941961716,-97.21934181083893,-3.377686796315249
2014-09-01,5.999599999999999,3.7500000000000013,99.3724019887521,-0.09990675369654367,-1982.5000000000641,7.627118644067732
2014-10-01,5.896296296296296,1.8036072144288529,100.154861846931,-1.7218431846073523,-51.90380761523061,0.787401574802904
2014-11-01,5.829130434782607,0.3960396039604047,98.6877496128454,-1.1391195105964869,-78.0418041804175,-1.4648437499997002
2014-12-01,6.0416,-0.09823182711199188,98.9811720596626,3.6449615872305774,-124.80353634577742,0.29732408325076065
2015-01-01,6.007619047619048,-1.0826771653543052,99.9592468823865,-0.5624495560936138,1002.1653543305976,0.9881422924900685
2015-02-01,5.8842857142857135,0.9960159362549909,102.306626456924,-2.0529486366518968,-191.99565374864497,2.3483365949119817
2015-03-01,5.796153846153847,3.4136546184739145,111.696144755074,-1.4977496405027102,242.73092369477732,9.17782026768661
2015-04-01,5.794285714285714,-2.6367187500000084,104.849620996006,-0.03223054317946783,-177.2403492647057,-6.129597197898806
2015-05-01,5.7230434782608715,0.7085020242914966,95.9491401092184,-1.2295257696595008,-126.87059529164779,-8.488805970149038
2015-06-01,5.7628,-3.193612774451101,99.7636319178417,0.6946744663070437,-550.7556315939563,3.975535168195665
2015-07-01,6.0346153846153845,4.228329809725157,99.2745945064798,4.716724241955017,-232.39957716701883,-0.4901960784313042
2015-08-01,6.163200000000002,0.1996007984031869,96.6337924851251,2.130783938814562,-95.27944111776463,-2.6600985221675533
2015-09-01,6.2387500000000005,1.9076305220883671,94.7754503219496,1.2258242471443248,855.722891566304,-1.9230769230769384
2015-10-01,6.15423076923077,-1.2795275590551296,96.8294074496699,-1.3547462355316453,-167.07418151678422,2.1671826625387247
2015-11-01,6.3312,-2.268244575936884,99.2745945064798,2.875570276857675,77.27203762706564,2.525252525252575
2015-12-01,6.736250000000001,-1.868239921337269,100.546091776021,6.397681324235549,-17.63498781582651,1.2807881773399865
2016-01-01,6.859230769230769,-0.5970149253731473,95.1666802510392,1.8256562513381702,-68.0439905734479,-5.350194552529319
2016-02-01,6.9316,1.3806706114398395,95.362295215584,1.0550633621173144,-331.26232741616815,0.20554984583762703
2016-03-01,7.040833333333333,-1.2621359223301083,94.38422039286,1.5758747379152283,-191.4147018030523,-1.0256410256410886
